uri:/instrument/1.0/BSFT/chartdata;type=quote;range=1d/csv
ticker:bsft
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:25.4500
Timestamp:1367587800,1367611200
labels:1367589600,1367593200,1367596800,1367600400,1367604000,1367607600,1367611200
values:Timestamp,close,high,low,open,volume
close:25.4400,26.0300
high:25.4400,26.0300
low:25.4400,26.0300
open:25.4400,26.0300
volume:0,17300
1367587842,25.6600,25.6950,25.6400,25.6400,17300
1367588034,25.6700,25.6800,25.6600,25.6600,600
1367588063,25.6300,25.6300,25.6300,25.6300,100
1367588148,25.5200,25.5300,25.5200,25.5300,200
1367588191,25.4400,25.4400,25.4400,25.4400,100
1367588279,25.6200,25.6200,25.4800,25.5400,900
1367588306,25.6900,25.6900,25.6500,25.6500,200
1367588385,25.6500,25.7300,25.6400,25.7300,900
1367588566,25.7200,25.7200,25.6900,25.7200,800
1367588610,25.7700,25.7700,25.7000,25.7001,2200
1367588696,25.8500,25.8600,25.8000,25.8100,900
1367588748,25.8900,25.8900,25.8600,25.8600,700
1367588791,25.8800,25.8900,25.8600,25.8900,1100
1367588858,25.9210,25.9210,25.8700,25.8700,600
1367588908,25.9100,25.9100,25.9100,25.9100,100
1367589057,25.9800,25.9800,25.9100,25.9100,4000
1367589107,25.9500,25.9700,25.9500,25.9700,1100
1367589171,25.9500,25.9500,25.9000,25.9000,1300
1367589237,25.8600,25.9800,25.8600,25.9800,3000
1367589244,25.8800,25.8800,25.8800,25.8800,100
1367589349,25.8700,25.8700,25.8600,25.8600,300
1367589653,25.8200,25.8500,25.7950,25.8500,4500
1367589697,25.8500,25.8500,25.8500,25.8500,100
1367589825,25.8000,25.8000,25.8000,25.8000,100
1367589890,25.8000,25.8100,25.8000,25.8100,300
1367589993,25.8300,25.8300,25.8100,25.8190,1800
1367590094,25.8600,25.8600,25.8310,25.8310,300
1367590151,25.8410,25.8410,25.8200,25.8400,1400
1367590219,25.7800,25.8400,25.7700,25.8400,2000
1367590312,25.7500,25.7500,25.7500,25.7500,300
1367590358,25.7700,25.7700,25.7300,25.7500,1100
1367590433,25.7800,25.7800,25.7600,25.7600,800
1367590487,25.7900,25.7900,25.7800,25.7800,200
1367590519,25.8100,25.8100,25.7900,25.7900,200
1367590582,25.8000,25.8000,25.8000,25.8000,200
1367590799,25.8000,25.8000,25.8000,25.8000,100
1367590848,25.8400,25.8400,25.8200,25.8200,1100
1367590904,25.8700,25.8700,25.8500,25.8500,400
1367590926,25.8600,25.8700,25.8600,25.8700,200
1367590992,25.8600,25.8600,25.8600,25.8600,1500
1367591148,25.8200,25.8500,25.8200,25.8400,800
1367591197,25.8000,25.8100,25.7900,25.8100,500
1367591267,25.8200,25.8200,25.7900,25.7900,700
1367591323,25.8400,25.8400,25.8300,25.8300,600
1367591480,25.9200,25.9200,25.8700,25.8700,700
1367591736,25.9200,25.9200,25.9100,25.9100,700
1367591773,25.9100,25.9100,25.9100,25.9100,500
1367591850,25.8864,25.9000,25.8700,25.8700,1300
1367591888,25.8900,25.8900,25.8900,25.8900,200
1367592049,25.9000,25.9000,25.9000,25.9000,100
1367592108,25.8999,25.9000,25.8999,25.9000,200
1367592123,25.8800,25.8800,25.8800,25.8800,100
1367592259,25.8800,25.8800,25.8800,25.8800,100
1367592342,25.8800,25.8800,25.8800,25.8800,600
1367592400,25.8900,25.9100,25.8800,25.8800,900
1367592504,25.8934,25.9000,25.8934,25.9000,1500
1367592564,25.9060,25.9060,25.9060,25.9060,100
1367592639,25.9099,25.9099,25.9099,25.9099,100
1367592707,25.8800,25.8950,25.8800,25.8900,800
1367592763,25.8950,25.8950,25.8900,25.8900,600
1367592881,25.8999,25.8999,25.8999,25.8999,100
1367592951,25.8900,25.8950,25.8900,25.8900,500
1367593003,25.8800,25.8850,25.8800,25.8850,200
1367593063,25.8930,25.8930,25.8900,25.8900,900
1367593108,25.8900,25.8999,25.8900,25.8999,300
1367593146,25.8950,25.8950,25.8900,25.8900,400
1367593260,25.8800,25.8800,25.8800,25.8800,100
1367593466,25.8800,25.8800,25.8800,25.8800,100
1367593554,25.8900,25.8900,25.8900,25.8900,700
1367593560,25.9000,25.9000,25.9000,25.9000,100
1367593653,25.8900,25.8900,25.8800,25.8800,700
1367593778,25.9210,25.9300,25.8999,25.8999,700
1367593814,25.9500,25.9500,25.9400,25.9400,400
1367593961,25.9680,25.9680,25.9680,25.9680,100
1367594066,25.9800,25.9800,25.9700,25.9700,700
1367594140,26.0100,26.0100,25.9900,25.9900,400
1367594235,26.0250,26.0250,26.0200,26.0200,600
1367594379,26.0299,26.0299,26.0200,26.0200,800
1367594519,26.0300,26.0300,26.0300,26.0300,200
1367594527,26.0100,26.0100,26.0100,26.0100,200
1367594608,26.0000,26.0040,26.0000,26.0000,1000
1367594693,26.0001,26.0040,26.0000,26.0040,4200
1367594749,26.0089,26.0089,25.9800,25.9900,400
1367594765,25.9650,25.9900,25.9600,25.9800,1900
1367594846,25.9400,25.9600,25.9400,25.9500,600
1367594929,25.9000,25.9300,25.9000,25.9200,2200
1367594979,25.9000,25.9000,25.9000,25.9000,200
1367595045,25.9000,25.9000,25.9000,25.9000,1200
1367595109,25.9500,25.9500,25.9100,25.9100,800
1367595164,25.9410,25.9500,25.9410,25.9500,200
1367595260,25.9410,25.9500,25.9410,25.9500,200
1367595375,25.9410,25.9500,25.9410,25.9500,200
1367595460,25.9200,25.9500,25.9200,25.9400,1600
1367595486,25.9200,25.9200,25.9200,25.9200,200
1367595544,25.9300,25.9300,25.9300,25.9300,7500
1367595659,25.9000,25.9150,25.9000,25.9120,1000
1367595684,25.9200,25.9200,25.9199,25.9199,500
1367595839,25.9050,25.9150,25.8950,25.9100,3100
1367595947,25.9000,25.9000,25.9000,25.9000,600
1367595968,25.9199,25.9200,25.9199,25.9200,200
1367596123,25.9200,25.9450,25.9200,25.9200,1800
1367596166,25.9300,25.9300,25.9100,25.9100,700
1367596316,25.9300,25.9400,25.9300,25.9300,400
1367596368,25.9300,25.9300,25.9300,25.9300,300
1367596397,25.9300,25.9300,25.9300,25.9300,200
1367596457,25.9300,25.9300,25.9300,25.9300,200
1367596548,25.9100,25.9210,25.9100,25.9210,1000
1367596612,25.9350,25.9350,25.9300,25.9300,400
1367596676,25.8900,25.9300,25.8900,25.9300,500
1367596724,25.8600,25.9300,25.8600,25.9300,4100
1367596799,25.8800,25.8900,25.8675,25.8900,1800
1367596846,25.8800,25.8900,25.8800,25.8900,300
1367596888,25.9100,25.9100,25.8750,25.8900,3600
1367596961,25.8510,25.8800,25.8510,25.8710,3100
1367596994,25.8700,25.8750,25.8600,25.8600,4200
1367597094,25.8800,25.8800,25.8600,25.8600,900
1367597147,25.8900,25.8900,25.8800,25.8800,200
1367597186,25.8899,25.8899,25.8899,25.8899,100
1367597239,25.8900,25.8900,25.8900,25.8900,100
1367597338,25.8750,25.8900,25.8600,25.8900,1000
1367597507,25.8700,25.8700,25.8700,25.8700,200
1367597750,25.9000,25.9100,25.9000,25.9100,400
1367597779,25.9100,25.9100,25.9100,25.9100,100
1367597924,25.9200,25.9200,25.9000,25.9000,300
1367597989,25.9110,25.9200,25.9110,25.9200,200
1367598052,25.9700,25.9900,25.9300,25.9300,2800
1367598090,25.9700,25.9800,25.9500,25.9500,500
1367598135,26.0000,26.0000,26.0000,26.0000,100
1367598256,25.9550,25.9550,25.9550,25.9550,100
1367598394,25.9580,25.9580,25.9580,25.9580,200
1367598464,25.9500,25.9500,25.9500,25.9500,100
1367598636,25.9700,25.9800,25.9700,25.9800,500
1367598799,25.9600,25.9650,25.9600,25.9600,500
1367598947,25.9450,25.9600,25.9300,25.9600,1800
1367599073,25.9300,25.9300,25.9300,25.9300,100
1367599085,25.9392,25.9392,25.9392,25.9392,100
1367599187,25.9200,25.9200,25.9200,25.9200,100
1367599203,25.9250,25.9250,25.9100,25.9200,1400
1367599365,25.9300,25.9350,25.9250,25.9250,2800
1367599665,25.9200,25.9217,25.9200,25.9217,1100
1367599828,25.9200,25.9200,25.9200,25.9200,100
1367600119,25.9200,25.9200,25.9200,25.9200,100
1367600209,25.9050,25.9100,25.9000,25.9000,2900
1367600221,25.9100,25.9100,25.9100,25.9100,100
1367600283,25.9000,25.9050,25.9000,25.9050,200
1367600537,25.9200,25.9200,25.9100,25.9100,1100
1367600648,25.9300,25.9300,25.9300,25.9300,200
1367600804,25.9600,25.9600,25.9400,25.9400,1600
1367600848,25.9600,25.9600,25.9600,25.9600,300
1367600915,25.9700,25.9700,25.9600,25.9600,200
1367600946,25.9700,25.9700,25.9700,25.9700,200
1367601037,25.9800,25.9800,25.9800,25.9800,100
1367601355,25.9900,25.9900,25.9900,25.9900,400
1367601396,25.9800,26.0000,25.9800,26.0000,900
1367601439,25.9800,26.0000,25.9800,25.9900,800
1367601652,25.9600,25.9600,25.9600,25.9600,100
1367601671,25.9200,25.9650,25.9200,25.9650,2000
1367601984,25.9200,25.9400,25.9100,25.9100,1300
1367602133,25.8700,25.8800,25.8600,25.8600,1300
1367602173,25.8700,25.8700,25.8700,25.8700,600
1367602390,25.8600,25.8700,25.8600,25.8600,1200
1367602539,25.8700,25.8800,25.8700,25.8700,700
1367602565,25.8700,25.8700,25.8600,25.8600,800
1367602635,25.8700,25.8700,25.8600,25.8600,200
1367602719,25.8700,25.8700,25.8600,25.8600,1000
1367602885,25.9099,25.9099,25.9099,25.9099,100
1367603098,25.8600,25.8899,25.8600,25.8600,700
1367603114,25.8300,25.8600,25.8300,25.8600,5400
1367603260,25.8500,25.8500,25.8400,25.8400,1000
1367603486,25.8700,25.8700,25.8700,25.8700,100
1367603555,25.8300,25.8700,25.8300,25.8700,500
1367603597,25.8200,25.8600,25.8200,25.8600,300
1367603749,25.8000,25.8200,25.8000,25.8200,2400
1367603938,25.7700,25.7900,25.7700,25.7900,200
1367604044,25.7750,25.7800,25.7700,25.7800,2000
1367604136,25.7600,25.7601,25.7600,25.7601,300
1367604291,25.7700,25.7700,25.7600,25.7600,700
1367604335,25.7650,25.7650,25.7650,25.7650,100
1367604411,25.7550,25.7650,25.7500,25.7600,5200
1367604443,25.7600,25.7600,25.7600,25.7600,100
1367604697,25.7600,25.7600,25.7500,25.7500,1000
1367604787,25.7700,25.7700,25.7700,25.7700,100
1367604895,25.7650,25.7750,25.7600,25.7700,3400
1367604965,25.7800,25.7800,25.7800,25.7800,400
1367605094,25.8000,25.8000,25.7900,25.7900,500
1367605193,25.8150,25.8150,25.8100,25.8100,400
1367605301,25.8000,25.8100,25.8000,25.8100,200
1367605379,25.8100,25.8100,25.8100,25.8100,300
