uri:/instrument/1.0/VHC/chartdata;type=quote;range=1d/csv
ticker:vhc
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:20.8900
Timestamp:1368019800,1368043200
labels:1368021600,1368025200,1368028800,1368032400,1368036000,1368039600,1368043200
values:Timestamp,close,high,low,open,volume
close:20.6075,21.1601
high:20.6075,21.2800
low:20.6075,21.1500
open:20.6075,21.2600
volume:0,23300
1368019845,20.6075,20.6075,20.6075,20.6075,6900
1368019861,20.9220,20.9220,20.9220,20.9220,100
1368020084,20.6464,20.9400,20.6464,20.9400,1100
1368020132,20.8880,20.8880,20.6400,20.6700,600
1368020367,20.7700,20.7700,20.7700,20.7700,100
1368020488,20.8312,20.8312,20.8312,20.8312,1000
1368020568,20.7410,20.7410,20.7410,20.7410,100
1368020690,20.7500,20.7700,20.7500,20.7700,200
1368021002,20.8400,20.9021,20.8400,20.9021,200
1368021064,20.8000,20.8000,20.8000,20.8000,200
1368021164,20.8100,20.8100,20.7500,20.7600,2600
1368021417,20.7601,20.8200,20.7601,20.8200,1000
1368021460,20.8800,20.8800,20.8800,20.8800,100
1368021590,20.7800,20.8899,20.7800,20.8899,300
1368021691,20.7850,20.7850,20.7850,20.7850,100
1368021760,20.8800,20.8800,20.8800,20.8800,100
1368021786,20.8714,20.8714,20.8714,20.8714,100
1368021888,20.9400,20.9400,20.8800,20.8800,300
1368021954,20.8760,20.9300,20.8610,20.9300,1100
1368022076,20.9300,20.9300,20.9100,20.9100,700
1368022109,20.9800,20.9800,20.9300,20.9300,400
1368022158,20.9797,20.9800,20.9759,20.9790,2000
1368022246,21.0000,21.0000,20.9200,20.9300,500
1368022370,21.0000,21.0000,20.9900,20.9900,400
1368022395,21.0000,21.0000,21.0000,21.0000,100
1368022496,20.9400,21.0000,20.9400,21.0000,1800
1368022545,21.0000,21.0000,21.0000,21.0000,100
1368022639,20.9900,21.0000,20.9900,21.0000,300
1368022696,21.0000,21.0000,21.0000,21.0000,100
1368022796,20.9400,21.0000,20.8500,21.0000,2400
1368022827,20.8500,20.8950,20.8500,20.8950,600
1368022868,20.8072,20.8500,20.8072,20.8500,600
1368023061,20.8800,20.8800,20.8800,20.8800,600
1368023100,20.8501,20.8501,20.8501,20.8501,100
1368023220,20.8900,20.8900,20.8900,20.8900,600
1368023390,20.8600,20.8600,20.8600,20.8600,100
1368023443,20.8999,20.9000,20.8750,20.8750,1600
1368023475,20.8500,20.8500,20.8500,20.8500,200
1368023550,20.8000,20.8000,20.8000,20.8000,100
1368023693,20.8900,20.8900,20.8100,20.8200,2000
1368023725,20.9900,20.9900,20.9000,20.9000,3400
1368023866,20.9900,20.9900,20.9900,20.9900,100
1368023909,20.9758,20.9758,20.9758,20.9758,1000
1368024047,20.9800,20.9800,20.9150,20.9200,0
1368024072,20.9708,20.9708,20.9708,20.9708,500
1368024245,20.9800,21.0000,20.9300,21.0000,900
1368024357,20.9110,21.0000,20.9110,21.0000,700
1368024456,21.0000,21.0000,21.0000,21.0000,1300
1368024524,20.9999,20.9999,20.9999,20.9999,100
1368024641,21.0000,21.0000,21.0000,21.0000,100
1368024706,21.0000,21.0000,20.9900,21.0000,800
1368024760,21.0000,21.0000,21.0000,21.0000,300
1368024789,20.9450,20.9450,20.9450,20.9450,0
1368024854,21.0380,21.0400,21.0300,21.0300,400
1368024941,20.9725,20.9800,20.9510,20.9510,2400
1368025028,21.0300,21.0300,21.0300,21.0300,100
1368025115,20.9501,21.0399,20.9501,21.0399,4400
1368025197,21.0100,21.0300,20.9500,20.9700,5200
1368025257,21.0300,21.0300,20.9500,20.9700,4900
1368025311,21.0220,21.0500,21.0110,21.0300,3200
1368025377,21.1200,21.1200,21.0600,21.0600,13200
1368025418,21.1500,21.1500,21.1500,21.1500,1400
1368025484,21.1601,21.2400,21.1500,21.1500,6200
1368025540,21.1100,21.2800,21.1000,21.2600,11700
1368025613,21.0800,21.1400,21.0800,21.1300,6200
1368025621,21.0800,21.0800,21.0800,21.0800,500
1368025727,21.0699,21.0699,21.0699,21.0699,300
1368025754,21.0900,21.0900,21.0900,21.0900,0
1368025881,21.1400,21.1400,21.1400,21.1400,200
1368026083,21.1000,21.1000,21.0900,21.0900,300
1368026271,21.0800,21.1041,21.0800,21.1041,500
1368026326,21.1200,21.1200,21.1200,21.1200,700
1368026622,21.0700,21.0800,21.0700,21.0800,400
1368026714,21.0600,21.0700,21.0600,21.0700,0
1368026851,21.1030,21.1030,21.1030,21.1030,500
1368026919,21.1140,21.1200,21.1140,21.1140,2000
1368026992,21.0600,21.0700,21.0600,21.0700,800
1368027026,21.0200,21.0200,21.0200,21.0200,100
1368027163,21.0500,21.0500,21.0500,21.0500,100
1368027235,21.0600,21.0600,21.0600,21.0600,600
1368027357,21.0900,21.0900,21.0900,21.0900,200
1368027388,21.0001,21.0001,21.0001,21.0001,500
1368027473,21.0900,21.0900,21.0900,21.0900,500
1368027502,21.0500,21.0900,21.0500,21.0900,1200
1368027800,21.1200,21.1200,21.1200,21.1200,0
1368028093,21.0500,21.0600,21.0500,21.0600,200
1368028181,21.0655,21.0655,21.0655,21.0655,1000
1368028228,21.0999,21.1000,21.0950,21.0950,200
1368028282,21.0550,21.0600,21.0550,21.0600,200
1368028399,21.1000,21.1000,21.1000,21.1000,400
1368028466,21.1100,21.1100,21.0640,21.0640,500
1368028656,21.1123,21.1123,21.1123,21.1123,600
1368028683,21.0577,21.0577,21.0577,21.0577,0
1368028790,21.0561,21.0561,21.0500,21.0500,200
1368028828,21.0983,21.0983,21.0983,21.0983,100
1368028980,21.1199,21.1199,21.1199,21.1199,3100
1368029084,21.1100,21.1100,21.0500,21.0500,100
1368029131,21.0500,21.0600,21.0500,21.0600,1600
1368029197,21.0350,21.0600,21.0300,21.0510,2100
1368029391,21.0100,21.0400,21.0000,21.0000,1000
1368029459,20.9800,21.0100,20.9400,20.9900,3400
1368029510,21.0100,21.0100,20.9500,20.9500,6900
1368029579,21.0500,21.0500,20.9900,20.9900,6800
1368029610,21.1200,21.1200,21.0600,21.0600,1800
1368029687,21.1600,21.1600,21.1100,21.1600,100
1368029755,21.0800,21.1600,21.0800,21.1600,13200
1368029876,21.1600,21.1600,21.1400,21.1500,2600
1368029927,21.1200,21.1600,21.1200,21.1600,5800
1368029973,21.0900,21.0900,21.0900,21.0900,1500
1368030073,21.0900,21.0900,21.0900,21.0900,0
1368030152,21.0920,21.0920,21.0920,21.0920,1000
1368030327,21.1001,21.1001,21.1001,21.1001,0
1368030467,21.1500,21.1500,21.1500,21.1500,200
1368030592,21.0500,21.1000,21.0500,21.1000,1700
1368030744,21.0000,21.0400,21.0000,21.0400,300
1368030890,21.0522,21.0522,21.0522,21.0522,600
1368031007,21.0500,21.0500,21.0500,21.0500,200
1368031242,21.0700,21.0700,21.0700,21.0700,100
1368031314,21.0699,21.0699,21.0699,21.0699,100
1368031377,21.1000,21.1600,21.0700,21.0700,5800
1368031407,21.1420,21.1420,21.1420,21.1420,1200
1368031483,21.0900,21.0900,21.0900,21.0900,100
1368031600,21.0790,21.1600,21.0600,21.1600,800
1368032036,21.1200,21.1200,21.0600,21.0600,200
1368032178,21.0800,21.0800,21.0800,21.0800,100
1368032294,21.0300,21.0501,21.0300,21.0500,1500
