uri:/instrument/1.0/BBRY/chartdata;type=quote;range=1d/csv,,,,,,
ticker:bbry,,,,,,
unit:MIN,,,,,,
timezone:EDT,,,,,,
currency:USD,,,,,,
gmtoffset:-14400,,,,,,
previous_close:15.6300,,,,,,
Timestamp:1367847000,1367870400,,,,,
labels:1367848800,1367852400,1367856000,1367859600,1367863200,1367866800,1367870400
values:Timestamp,close,high,low,open,volume,
close:15.4600,15.98,,,,,
high:15.5200,15.98,,,,,
low:15.4500,15.92,,,,,
open:15.4700,15.97,,,,,
volume:400,694100,,,,,
1367852519,15.86,15.86,15.83,15.84,128900,
1367852579,15.92,15.92,15.85,15.86,256500,
1367852639,15.98,15.98,15.9,15.92,406200,
1367852699,15.91,15.98,15.9,15.97,405600,
1367852758,15.897,15.92,15.89,15.91,129600,
1367852819,15.899,15.93,15.89,15.8999,214100,
1367852879,15.91,15.94,15.89,15.9,94100,
1367852938,15.9001,15.92,15.9,15.915,60800,
1367852997,15.92,15.9399,15.9,15.9,86900,
1367853058,15.918,15.929,15.91,15.92,39000,
1367853116,15.9299,15.93,15.91,15.91,39600,
1367853174,15.925,15.93,15.92,15.928,27100,
1367853239,15.91,15.93,15.87,15.92,230200,
1367853297,15.92,15.925,15.9,15.91,175600,
1367853358,15.9201,15.93,15.91,15.9101,32500,
1367853418,15.918,15.93,15.91,15.92,37200,
1367853479,15.9,15.9185,15.9,15.91,24500,
1367853538,15.91,15.93,15.895,15.9,127700,
1367853598,15.906,15.94,15.9,15.92,208300,
1367853658,15.8482,15.91,15.84,15.9,77900,
1367853717,15.88,15.89,15.84,15.84,162700,
1367853774,15.89,15.9,15.8801,15.89,49800,
1367853834,15.8989,15.9,15.89,15.89,14700,
1367853896,15.8801,15.9,15.875,15.89,60100,
1367853951,15.881,15.89,15.88,15.88,42700,
1367854016,15.8899,15.89,15.88,15.885,20800,
1367854073,15.873,15.89,15.87,15.885,45800,
1367854139,15.855,15.8701,15.84,15.87,46500,
1367854194,15.86,15.87,15.85,15.8591,107400,
1367854259,15.89,15.89,15.85,15.86,107000,
1367854319,15.875,15.89,15.87,15.89,81000,
1367854372,15.85,15.89,15.85,15.88,137000,
1367854434,15.8099,15.855,15.8,15.85,132100,
1367854499,15.83,15.83,15.78,15.8,104800,
1367854557,15.85,15.86,15.83,15.837,79000,
1367854618,15.83,15.8556,15.8201,15.85,41800,
1367854677,15.832,15.84,15.81,15.8318,40700,
1367854733,15.84,15.85,15.83,15.8327,44600,
1367854799,15.83,15.8699,15.81,15.84,65000,
1367854858,15.87,15.87,15.83,15.8301,29900,
1367854918,15.86,15.87,15.86,15.8601,73900,
1367854977,15.86,15.87,15.86,15.8699,36300,
1367855039,15.87,15.87,15.86,15.8601,56600,
1367855096,15.87,15.87,15.86,15.87,17200,
1367855152,15.8699,15.87,15.85,15.87,47000,
1367855217,15.85,15.865,15.85,15.86,24500,
1367855278,15.86,15.87,15.85,15.85,17200,
1367855339,15.865,15.87,15.86,15.865,22300,
1367855397,15.87,15.87,15.86,15.87,33300,
1367855458,15.87,15.87,15.86,15.87,8100,
1367855518,15.88,15.88,15.8699,15.87,45100,
1367855579,15.88,15.885,15.87,15.88,27700,
1367855636,15.86,15.88,15.855,15.88,53200,
1367855699,15.86,15.867,15.86,15.86,15400,
1367855743,15.8668,15.87,15.86,15.86,6200,
1367855816,15.851,15.87,15.85,15.869,39900,
1367855865,15.835,15.8599,15.835,15.85,22400,
1367855939,15.82,15.84,15.82,15.84,45600,
1367855998,15.8399,15.84,15.825,15.825,31300,
1367856057,15.82,15.84,15.82,15.84,54100,
1367856118,15.79,15.8215,15.79,15.82,58700,
1367856171,15.8101,15.82,15.79,15.79,52300,
1367856223,15.8182,15.82,15.81,15.81,5400,
1367856288,15.82,15.82,15.81,15.81,3000,
1367856355,15.82,15.82,15.81,15.81,3300,
1367856417,15.81,15.82,15.8,15.82,39700,
1367856473,15.78,15.81,15.78,15.8,36600,
1367856539,15.76,15.785,15.76,15.785,52600,
1367856596,15.76,15.7673,15.75,15.765,29200,
1367856659,15.75,15.76,15.75,15.7501,73500,
1367856718,15.7799,15.7799,15.75,15.75,90200,
1367856771,15.78,15.78,15.77,15.775,3700,
1367856828,15.789,15.8,15.7799,15.7799,41600,
1367856895,15.79,15.8,15.78,15.79,15600,
1367856956,15.83,15.83,15.79,15.8,53900,
1367857019,15.8215,15.83,15.81,15.81,41700,
1367857077,15.84,15.84,15.82,15.82,5200,
1367857137,15.85,15.85,15.83,15.84,16000,
1367857197,15.85,15.85,15.84,15.85,50300,
1367857246,15.84,15.85,15.83,15.85,104500,
1367857301,15.83,15.8399,15.83,15.8322,14200,
1367857379,15.82,15.835,15.82,15.832,61100,
1367857435,15.8101,15.8199,15.81,15.811,11900,
1367857495,15.8,15.815,15.79,15.81,45200,
1367857548,15.79,15.7901,15.79,15.79,3000,
1367857614,15.79,15.8,15.78,15.79,20900,
1367857673,15.78,15.79,15.78,15.78,15800,
1367857725,15.76,15.79,15.76,15.78,29300,
1367857793,15.76,15.77,15.75,15.766,91700,
1367857857,15.778,15.78,15.76,15.77,55200,
1367857916,15.79,15.79,15.78,15.78,36800,
1367857977,15.79,15.8,15.78,15.78,17700,
1367858038,15.79,15.8,15.79,15.79,18300,
1367858099,15.8,15.8,15.7901,15.8,27200,
1367858159,15.8,15.8,15.79,15.8,7700,
1367858218,15.83,15.83,15.79,15.8,31700,
1367858278,15.81,15.83,15.81,15.83,20300,
1367858337,15.82,15.82,15.81,15.8101,8300,
1367858399,15.82,15.82,15.81,15.81,14600,
1367858459,15.83,15.83,15.815,15.815,33400,
1367858517,15.83,15.83,15.82,15.83,6500,
1367858578,15.8101,15.83,15.81,15.822,35400,
1367858639,15.8199,15.8199,15.81,15.81,2100,
1367858698,15.815,15.82,15.81,15.81,29500,
1367858752,15.7999,15.82,15.79,15.82,44100,
1367858819,15.78,15.8,15.78,15.8,33500,
1367858868,15.78,15.7899,15.78,15.7803,20600,
1367858937,15.76,15.78,15.76,15.7799,46900,
1367858982,15.76,15.77,15.76,15.77,7000,
1367859055,15.76,15.77,15.76,15.7601,9700,
1367859118,15.795,15.7999,15.769,15.77,40800,
1367859177,15.8,15.8,15.79,15.8,27400,
1367859238,15.8,15.8,15.79,15.8,15000,
1367859297,15.798,15.8,15.79,15.8,6100,
1367859358,15.8,15.8,15.79,15.8,8900,
1367859400,15.77,15.8,15.77,15.8,29700,
1367859475,15.76,15.775,15.76,15.771,38400,
1367859536,15.769,15.77,15.76,15.7699,20900,
1367859590,15.76,15.761,15.75,15.76,31100,
1367859659,15.73,15.7585,15.73,15.75,38600,
1367859716,15.73,15.74,15.73,15.74,48700,
1367859779,15.73,15.7399,15.72,15.73,36500,
1367859830,15.7685,15.77,15.73,15.7382,33800,
1367859882,15.76,15.77,15.75,15.76,7800,
1367859949,15.7585,15.76,15.75,15.76,5200,
1367860018,15.76,15.76,15.75,15.7501,9500,
1367860076,15.78,15.78,15.75,15.75,38600,
1367860135,15.76,15.78,15.76,15.77,29900,
1367860196,15.76,15.775,15.75,15.765,45300,
1367860250,15.76,15.77,15.76,15.77,2200,
1367860319,15.75,15.77,15.75,15.7601,35300,
1367860379,15.76,15.76,15.74,15.75,42500,
1367860430,15.74,15.751,15.72,15.75,68600,
1367860498,15.72,15.7299,15.71,15.72,25400,
1367860556,15.72,15.73,15.72,15.72,5600,
1367860619,15.701,15.7215,15.7,15.72,81000,
1367860673,15.705,15.71,15.7,15.71,9400,
1367860736,15.69,15.7099,15.69,15.7,56500,
1367860796,15.69,15.7,15.69,15.7,16900,
1367860859,15.7,15.7,15.69,15.6901,34300,
1367860916,15.74,15.75,15.69,15.699,101100,
1367860977,15.6965,15.745,15.69,15.74,56000,
1367861037,15.6999,15.6999,15.69,15.69,3900,
1367861094,15.7,15.7,15.6899,15.691,50100,
1367861158,15.69,15.7,15.6899,15.69,23200,
1367861219,15.68,15.7,15.68,15.69,36500,
1367861279,15.6801,15.69,15.68,15.68,16300,
1367861329,15.7,15.7,15.68,15.68,30600,
1367861390,15.7,15.71,15.7,15.7,40200,
1367861452,15.7,15.7,15.69,15.69,15300,
1367861514,15.7,15.71,15.7,15.7,7400,
1367861578,15.72,15.73,15.7,15.71,34100,
1367861638,15.73,15.73,15.72,15.72,8800,
1367861697,15.75,15.75,15.72,15.73,18300,
1367861757,15.75,15.75,15.74,15.75,13800,
1367861817,15.75,15.75,15.74,15.75,36600,
1367861879,15.75,15.75,15.74,15.75,5100,
1367861939,15.75,15.75,15.74,15.7463,17700,
1367861999,15.75,15.75,15.741,15.75,5800,
1367862057,15.75,15.75,15.7425,15.75,10800,
1367862112,15.7301,15.75,15.73,15.75,51900,
1367862177,15.76,15.76,15.7399,15.74,26100,
1367862237,15.74,15.76,15.74,15.76,21200,
1367862287,15.73,15.75,15.73,15.74,21000,
1367862353,15.735,15.74,15.73,15.735,700,
1367862402,15.7339,15.7339,15.73,15.73,400,
1367862478,15.72,15.74,15.72,15.74,47500,
1367862526,15.73,15.73,15.72,15.72,41000,
1367862573,15.73,15.73,15.72,15.73,6200,
1367862645,15.73,15.73,15.72,15.72,6100,
1367862698,15.72,15.73,15.71,15.72,29000,
1367862777,15.74,15.74,15.7225,15.73,15300,
1367862838,15.74,15.74,15.73,15.74,14400,
1367862899,15.735,15.74,15.73,15.74,29700,
1367862959,15.7399,15.74,15.73,15.735,9000,
1367863019,15.75,15.75,15.73,15.74,41900,
1367863079,15.75,15.75,15.74,15.75,6000,
1367863137,15.75,15.75,15.74,15.745,12500,
1367863198,15.745,15.75,15.74,15.745,11700,
1367863250,15.74,15.745,15.73,15.745,35200,
1367863315,15.745,15.75,15.74,15.75,8100,
1367863377,15.77,15.77,15.74,15.74,49200,
1367863437,15.77,15.77,15.76,15.77,6700,
1367863498,15.77,15.77,15.76,15.77,12500,
1367863557,15.74,15.7685,15.74,15.7685,62100,
1367863611,15.75,15.76,15.75,15.75,23000,
1367863664,15.755,15.759,15.75,15.75,7000,
1367863726,15.751,15.76,15.75,15.75,2300,
1367863798,15.77,15.77,15.755,15.755,21200,
1367863854,15.77,15.77,15.76,15.77,11900,
1367863903,15.77,15.77,15.75,15.77,73900,
1367863976,15.77,15.77,15.76,15.76,16400,
1367864020,15.775,15.775,15.76,15.7699,21300,
1367864098,15.77,15.78,15.77,15.77,4400,
1367864158,15.784,15.79,15.77,15.78,76200,
1367864213,15.7799,15.786,15.77,15.785,26400,
1367864266,15.74,15.77,15.74,15.77,40600,
1367864337,15.7399,15.7485,15.73,15.74,13200,
1367864397,15.71,15.735,15.71,15.73,30200,
1367864459,15.728,15.73,15.71,15.7101,22300,
1367864519,15.71,15.73,15.71,15.73,28100,
1367864577,15.7,15.71,15.7,15.71,25200,
1367864635,15.69,15.7,15.69,15.7,33700,
1367864695,15.69,15.7,15.67,15.69,146600,
1367864750,15.72,15.73,15.69,15.695,55800,
1367864811,15.73,15.73,15.72,15.7201,15600,
1367864862,15.72,15.725,15.71,15.7201,33200,
1367864933,15.705,15.715,15.7,15.71,52000,
1367864996,15.7001,15.72,15.7001,15.71,11900,
1367865059,15.7,15.71,15.7,15.7099,19100,
1367865118,15.725,15.73,15.71,15.71,42600,
1367865179,15.73,15.73,15.72,15.725,10600,
1367865233,15.72,15.73,15.72,15.73,27300,
1367865252,15.71,15.718,15.71,15.718,3800,
1367865354,15.715,15.715,15.715,15.715,1500,
1367865417,15.72,15.72,15.71,15.72,9300,
1367865463,15.7085,15.72,15.7,15.72,24800,
1367865539,15.72,15.72,15.7,15.7,47300,
1367865597,15.72,15.72,15.71,15.72,4600,
1367865658,15.72,15.72,15.71,15.72,8700,
1367865719,15.72,15.72,15.715,15.715,6700,
1367865778,15.72,15.72,15.71,15.72,10400,
1367865839,15.72,15.72,15.71,15.72,6500,
1367865897,15.71,15.715,15.7,15.715,88000,
1367865956,15.7099,15.72,15.7,15.71,36200,
1367866019,15.685,15.71,15.68,15.706,74600,
1367866078,15.67,15.6837,15.67,15.68,33900,
1367866139,15.65,15.67,15.65,15.67,45100,
1367866198,15.7,15.7,15.65,15.65,54300,
1367866259,15.6999,15.7,15.69,15.6999,14700,
1367866318,15.67,15.695,15.67,15.691,46200,
1367866378,15.661,15.67,15.66,15.67,10400,
1367866439,15.69,15.7,15.66,15.67,36500,
1367866493,15.6801,15.6899,15.674,15.68,29800,
1367866558,15.67,15.68,15.66,15.68,34300,
1367866613,15.68,15.69,15.66,15.66,64000,
1367866673,15.67,15.6799,15.67,15.675,10100,
1367866726,15.6899,15.6899,15.68,15.68,20300,
1367866790,15.68,15.69,15.67,15.68,15700,
1367866847,15.67,15.68,15.67,15.675,3900,
1367866917,15.68,15.68,15.67,15.6701,24500,
1367866979,15.69,15.69,15.67,15.68,92100,
1367867039,15.69,15.69,15.68,15.69,6400,
1367867099,15.7,15.7,15.69,15.69,29400,
1367867158,15.7,15.7,15.69,15.7,25100,
1367867218,15.695,15.7,15.69,15.7,26400,
1367867278,15.7,15.7,15.69,15.7,26600,
1367867339,15.7,15.7,15.69,15.7,9000,
1367867399,15.7,15.7,15.69,15.7,6300,
1367867458,15.7,15.7,15.69,15.7,11700,
1367867519,15.7,15.7,15.69,15.7,21700,
1367867579,15.68,15.7,15.68,15.6982,33600,
1367867633,15.67,15.682,15.66,15.68,45400,
1367867693,15.68,15.68,15.66,15.669,27800,
1367867754,15.669,15.68,15.66,15.68,30700,
1367867819,15.672,15.69,15.65,15.666,263400,
1367867872,15.67,15.675,15.66,15.675,45300,
1367867925,15.6601,15.67,15.66,15.67,14500,
1367867994,15.6701,15.68,15.66,15.67,24300,
1367868054,15.68,15.68,15.67,15.68,22900,
1367868106,15.65,15.68,15.64,15.67,138900,
1367868172,15.64,15.661,15.64,15.6473,70500,
1367868237,15.64,15.65,15.63,15.64,35500,
1367868299,15.63,15.6485,15.62,15.6485,89800,
1367868359,15.63,15.64,15.61,15.63,166200,
1367868419,15.63,15.64,15.62,15.63,44900,
1367868474,15.63,15.63,15.62,15.63,27900,
1367868537,15.62,15.63,15.62,15.62,18700,
1367868596,15.62,15.63,15.61,15.62,56500,
1367868657,15.601,15.62,15.6,15.61,105100,
1367868719,15.61,15.62,15.59,15.602,204800,
1367868779,15.61,15.62,15.6,15.6199,87400,
1367868835,15.61,15.61,15.59,15.6,67900,
1367868898,15.6,15.61,15.59,15.61,113300,
1367868959,15.59,15.6,15.5899,15.59,44200,
1367869016,15.59,15.6,15.59,15.6,20500,
1367869079,15.57,15.5901,15.5601,15.59,105800,
1367869136,15.56,15.57,15.55,15.56,140300,
1367869198,15.56,15.57,15.55,15.569,55600,
1367869255,15.57,15.57,15.56,15.56,64900,
1367869319,15.5699,15.57,15.56,15.56,38900,
1367869379,15.5699,15.57,15.555,15.56,85300,
1367869439,15.57,15.57,15.56,15.56,24100,
1367869498,15.6,15.6,15.56,15.56,88500,
1367869558,15.5865,15.6,15.58,15.59,93000,
1367869618,15.57,15.58,15.57,15.58,78600,
1367869678,15.56,15.57,15.56,15.57,52600,
1367869734,15.534,15.57,15.52,15.56,190900,
1367869799,15.56,15.565,15.53,15.53,96900,
1367869857,15.57,15.59,15.55,15.55,96600,
1367869919,15.568,15.58,15.5599,15.579,113900,
1367869978,15.57,15.57,15.55,15.56,104300,
1367870039,15.565,15.58,15.55,15.56,160600,
1367870099,15.55,15.57,15.54,15.56,160700,
1367870159,15.56,15.56,15.54,15.55,111700,
1367870219,15.58,15.59,15.545,15.55,222000,
1367870279,15.58,15.58,15.55,15.57,213700,
1367870339,15.57,15.6,15.56,15.575,467200,
1367870399,15.56,15.59,15.56,15.57,200200,
1367870400,15.56,15.56,15.56,15.56,2500,
