uri:/instrument/1.0/WLT/chartdata;type=quote;range=1d/csv
ticker:wlt
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:16.3400
Timestamp:1370611800,1370635200
labels:1370613600,1370617200,1370620800,1370624400,1370628000,1370631600,1370635200
values:Timestamp,close,high,low,open,volume
close:15.1700,16.2290
high:15.1900,16.2400
low:15.1514,16.1000
open:15.1700,16.2000
volume:100,194500
1370611859,16.0332,16.0700,16.0000,16.0700,61100
1370611919,16.0299,16.0599,16.0000,16.0310,32100
1370611979,16.0010,16.0300,15.9690,16.0195,61100
1370612039,16.0780,16.0900,16.0075,16.0075,28000
1370612090,16.0700,16.0925,16.0400,16.0790,18500
1370612156,16.2290,16.2400,16.0601,16.0990,61900
1370612219,16.1100,16.2000,16.0800,16.2000,16100
1370612277,16.1000,16.1200,16.1000,16.1100,17000
1370612339,16.0500,16.1080,16.0500,16.1080,18400
1370612340,16.0368,16.0900,16.0220,16.0600,22000
1370612457,15.9800,16.0690,15.9500,16.0300,51800
1370612518,16.0500,16.1000,15.9800,15.9800,34900
1370612578,15.9600,16.0600,15.9600,16.0590,21400
1370612639,15.8797,15.9700,15.8700,15.9601,130800
1370612695,15.8100,15.8800,15.8000,15.8700,97300
1370612756,15.8500,15.8500,15.8100,15.8250,75500
1370612813,15.8441,15.8500,15.8100,15.8500,35700
1370612879,15.8300,15.9000,15.8200,15.8324,28600
1370612939,15.8750,15.8899,15.8190,15.8325,46100
1370612998,15.9460,15.9700,15.8810,15.8810,64400
1370613059,16.0000,16.0400,15.9400,15.9400,74600
1370613119,15.9796,16.0200,15.9620,16.0192,33500
1370613178,15.9500,16.0100,15.9400,15.9800,52900
1370613232,15.9100,15.9700,15.9000,15.9410,26400
1370613299,15.9500,15.9500,15.9301,15.9499,6800
1370613353,15.9700,15.9700,15.9300,15.9300,21000
1370613419,15.9700,15.9700,15.9400,15.9600,17700
1370613478,15.9600,15.9700,15.9500,15.9600,25700
1370613539,16.0000,16.0400,15.9500,15.9550,137100
1370613598,16.0000,16.0100,15.9900,16.0000,28600
1370613634,16.0200,16.0200,16.0000,16.0000,6800
1370613718,16.0000,16.0200,15.9900,16.0000,45900
1370613779,16.0000,16.0100,15.9900,16.0000,47400
1370613836,16.0800,16.1100,15.9950,15.9990,44700
1370613877,16.0800,16.0800,16.0500,16.0500,2700
1370613958,16.0400,16.0900,16.0330,16.0900,33900
1370614019,16.0700,16.0700,16.0336,16.0480,8600
1370614075,16.0501,16.0800,16.0500,16.0800,13600
1370614136,15.9825,16.0700,15.9800,16.0700,30500
1370614199,16.0000,16.0000,15.9400,15.9850,41200
1370614259,15.9700,16.0000,15.9500,16.0000,27100
1370614313,16.0300,16.0300,15.9800,15.9800,20100
1370614379,16.0500,16.0500,16.0100,16.0200,31700
1370614436,16.0700,16.0800,16.0499,16.0500,32100
1370614499,16.0500,16.0800,16.0400,16.0800,35500
1370614558,15.9700,16.0500,15.9700,16.0400,51700
1370614619,15.9801,16.0000,15.9700,15.9800,15300
1370614679,15.9800,15.9950,15.9700,15.9900,44500
1370614734,15.9300,16.0000,15.9200,15.9800,17500
1370614789,15.9500,15.9500,15.9100,15.9300,26100
1370614856,15.9500,15.9700,15.9500,15.9600,13900
1370614918,15.9600,15.9700,15.9200,15.9600,34400
1370614978,15.8900,15.9600,15.8800,15.9600,36500
1370615038,15.8900,15.9000,15.8790,15.8800,21200
1370615096,15.8965,15.9190,15.8800,15.8800,22300
1370615157,15.8950,15.9200,15.8800,15.9200,11000
1370615216,15.8880,15.9100,15.8800,15.8900,17700
1370615278,15.8400,15.8900,15.8300,15.8900,88000
1370615339,15.8100,15.8410,15.8100,15.8410,23600
1370615399,15.6910,15.8200,15.6800,15.8200,194500
1370615459,15.7085,15.7400,15.6910,15.7000,57200
1370615518,15.7700,15.7800,15.6901,15.7000,67300
1370615579,15.7440,15.7710,15.7400,15.7665,100300
1370615639,15.7500,15.7800,15.7300,15.7680,166600
1370615695,15.7450,15.7700,15.7300,15.7500,27200
1370615758,15.7300,15.7600,15.7300,15.7500,23900
1370615819,15.7080,15.7600,15.7000,15.7400,110400
1370615878,15.7300,15.7300,15.7000,15.7000,30100
1370615939,15.7600,15.7800,15.7364,15.7400,12100
1370615991,15.7600,15.7700,15.7400,15.7690,12200
1370616057,15.7100,15.7600,15.7000,15.7500,81500
1370616118,15.7700,15.7700,15.7010,15.7080,43100
1370616177,15.7300,15.7800,15.7300,15.7600,22100
1370616236,15.7700,15.7700,15.7300,15.7400,8500
1370616298,15.7525,15.7790,15.7500,15.7790,11100
1370616355,15.7300,15.7500,15.7200,15.7500,20700
1370616408,15.7200,15.7301,15.7100,15.7200,13300
1370616475,15.7100,15.7299,15.7100,15.7299,7000
1370616539,15.7000,15.7199,15.7000,15.7170,62800
1370616598,15.7000,15.7200,15.7000,15.7100,95900
1370616643,15.7175,15.7175,15.7000,15.7000,11200
1370616716,15.7199,15.7200,15.6900,15.7100,49700
1370616778,15.6500,15.7120,15.6400,15.7000,48800
1370616839,15.6249,15.6600,15.6100,15.6486,42600
1370616898,15.6099,15.6320,15.6099,15.6299,42500
1370616959,15.5200,15.6200,15.5100,15.6200,121100
1370617019,15.5400,15.5400,15.4700,15.5101,122600
1370617079,15.5252,15.5400,15.5100,15.5300,39100
1370617139,15.4900,15.5400,15.4801,15.5200,29600
1370617198,15.5000,15.5200,15.4900,15.4956,14500
1370617253,15.5299,15.5600,15.5000,15.5100,46100
1370617319,15.5100,15.5500,15.5000,15.5250,32000
1370617379,15.5200,15.5500,15.5050,15.5100,12800
1370617438,15.5545,15.5600,15.5000,15.5290,12000
1370617498,15.5899,15.5900,15.5500,15.5600,28300
1370617559,15.5600,15.5900,15.5400,15.5900,15300
1370617615,15.5200,15.5500,15.5000,15.5500,22000
1370617679,15.5350,15.5400,15.5200,15.5300,78400
1370617737,15.5586,15.5586,15.5200,15.5350,32300
1370617786,15.5300,15.5600,15.5200,15.5599,19600
1370617848,15.5100,15.5400,15.4950,15.5300,50900
1370617916,15.5000,15.5200,15.4950,15.5099,48800
1370617974,15.5020,15.5200,15.4800,15.5099,39700
1370618034,15.5052,15.5300,15.5000,15.5000,30500
1370618099,15.5000,15.5200,15.4900,15.5000,136200
1370618156,15.5000,15.5100,15.4950,15.5100,58300
1370618218,15.5010,15.5100,15.5000,15.5020,19900
1370618275,15.5050,15.5100,15.5000,15.5000,27500
1370618339,15.5081,15.5100,15.5000,15.5010,26300
1370618397,15.5400,15.5500,15.5080,15.5099,27300
1370618458,15.5250,15.5500,15.5200,15.5300,35400
1370618514,15.5200,15.5400,15.5200,15.5290,8500
1370618576,15.5310,15.5310,15.5000,15.5200,8200
1370618639,15.5365,15.5410,15.5350,15.5400,19600
1370618697,15.5000,15.5300,15.4900,15.5300,43900
1370618759,15.5001,15.5200,15.4700,15.5000,37500
1370618817,15.5445,15.5500,15.5000,15.5000,20900
1370618877,15.5382,15.5500,15.5350,15.5500,8100
1370618939,15.5000,15.5400,15.5000,15.5400,42500
1370618996,15.5200,15.5300,15.4950,15.5000,11500
1370619056,15.5020,15.5200,15.5000,15.5199,18700
1370619116,15.5074,15.5100,15.5000,15.5099,9800
1370619172,15.5100,15.5200,15.4955,15.5199,20300
1370619237,15.5600,15.5800,15.5179,15.5179,32200
1370619293,15.5390,15.5700,15.5100,15.5600,18100
1370619354,15.5300,15.5500,15.5300,15.5400,6900
1370619419,15.5200,15.5350,15.5101,15.5300,6800
1370619479,15.5990,15.6000,15.5300,15.5300,39900
1370619480,15.5799,15.6200,15.5700,15.5990,30500
1370619596,15.5750,15.5900,15.5700,15.5700,28200
1370619659,15.5650,15.6000,15.5600,15.5800,16900
1370619719,15.5500,15.5850,15.5500,15.5700,28000
1370619779,15.5600,15.5600,15.5200,15.5450,16900
1370619837,15.5900,15.5900,15.5500,15.5600,12900
1370619895,15.5782,15.6000,15.5700,15.5800,13400
1370619958,15.6100,15.6100,15.5700,15.5780,19300
1370620016,15.6200,15.6400,15.6000,15.6100,31700
1370620074,15.6200,15.6200,15.5800,15.6200,9300
1370620138,15.6500,15.6500,15.6000,15.6200,10300
1370620195,15.6600,15.6600,15.6400,15.6580,10800
1370620242,15.6680,15.6700,15.6440,15.6500,6200
1370620319,15.6500,15.6650,15.6401,15.6650,11800
1370620376,15.6600,15.6700,15.6367,15.6500,29100
1370620435,15.6500,15.6600,15.6301,15.6600,8600
1370620497,15.6250,15.6680,15.6150,15.6600,25400
1370620555,15.6100,15.6250,15.5800,15.6250,32800
1370620617,15.6300,15.6300,15.6100,15.6100,16900
1370620679,15.6300,15.6300,15.6150,15.6300,7600
1370620736,15.6250,15.6300,15.6220,15.6300,3400
1370620798,15.6500,15.6500,15.6200,15.6273,24900
1370620857,15.6485,15.6601,15.6400,15.6400,11300
1370620916,15.6200,15.6450,15.6150,15.6450,22000
1370620972,15.6400,15.6400,15.6200,15.6200,9100
1370621027,15.6301,15.6390,15.6300,15.6390,5700
1370621085,15.6500,15.6500,15.6200,15.6300,12900
1370621141,15.6601,15.6601,15.6500,15.6520,5700
1370621219,15.6600,15.6800,15.6500,15.6800,11700
1370621279,15.6565,15.6580,15.6500,15.6580,7500
1370621323,15.6500,15.6600,15.6400,15.6500,19700
1370621387,15.6500,15.6600,15.6500,15.6600,2600
