uri:/instrument/1.0/BSFT/chartdata;type=quote;range=1d/csv
ticker:bsft
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:27.1000
Timestamp:1369315800,1369339200
labels:1369317600,1369321200,1369324800,1369328400,1369332000,1369335600,1369339200
values:Timestamp,close,high,low,open,volume
close:26.0300,27.3600
high:26.2100,27.3600
low:26.0100,27.3600
open:26.1500,27.3600
volume:0,14100
1369315855,26.0300,26.6400,26.0100,26.6400,14100
1369315917,26.2100,26.2100,26.2100,26.2100,200
1369315952,26.3400,26.3400,26.2200,26.2200,600
1369316018,26.4100,26.4100,26.3900,26.3900,200
1369316137,26.2300,26.4600,26.2300,26.4560,3500
1369316216,26.3300,26.3300,26.1806,26.2400,4700
1369316274,26.1550,26.3400,26.1200,26.3400,3800
1369316319,26.2100,26.3000,26.1500,26.1500,1300
1369316396,26.3500,26.3500,26.2500,26.3499,1300
1369316447,26.3900,26.4200,26.3500,26.3500,2600
1369316470,26.5850,26.5850,26.5850,26.5850,400
1369316572,26.5799,26.5799,26.4360,26.4360,500
1369316630,26.5900,26.5900,26.4800,26.4800,2900
1369316648,26.5300,26.5300,26.5300,26.5300,400
1369316748,26.5100,26.5300,26.5100,26.5300,600
1369316772,26.5800,26.5800,26.5800,26.5800,100
1369316856,26.6100,26.6100,26.6100,26.6100,100
1369316935,26.6599,26.6599,26.6599,26.6599,100
1369317048,26.7100,26.7100,26.6400,26.6500,1500
1369317109,26.7500,26.7500,26.7500,26.7500,100
1369317460,26.7700,26.8200,26.7700,26.8200,600
1369317527,26.8200,26.8200,26.8200,26.8200,100
1369317787,26.8200,26.8200,26.8200,26.8200,400
1369317876,26.9800,26.9800,26.8000,26.8400,3600
1369318053,26.9200,26.9500,26.9200,26.9500,700
1369318117,26.9100,26.9400,26.9100,26.9400,200
1369318168,26.8900,26.9250,26.8800,26.9100,1600
1369318280,26.8600,26.8700,26.8500,26.8700,600
1369318401,26.8200,26.8400,26.8200,26.8400,400
1369318537,26.8000,26.8400,26.8000,26.8400,700
1369318597,26.8100,26.8100,26.8100,26.8100,200
1369318729,26.7800,26.8000,26.7800,26.8000,400
1369318760,26.7700,26.8000,26.7700,26.7750,300
1369318914,26.8000,26.8000,26.7400,26.8000,2200
1369318975,26.9100,26.9200,26.8400,26.8500,2100
1369319038,26.9100,26.9100,26.8900,26.8900,1800
1369319099,26.9500,26.9500,26.9100,26.9100,1200
1369319155,27.0000,27.0000,26.9400,26.9500,1100
1369319208,26.9800,27.0000,26.9500,26.9999,1400
1369319236,26.9800,26.9800,26.9800,26.9800,100
1369319290,26.9600,26.9600,26.9600,26.9600,100
1369319388,26.9700,27.0000,26.9700,26.9800,1600
1369319419,27.0000,27.0000,26.9950,26.9950,400
1369319491,27.0000,27.0000,26.9900,27.0000,900
1369319804,26.9812,26.9812,26.9800,26.9812,1400
1369319868,26.9100,26.9800,26.9100,26.9800,1700
1369319938,26.9500,26.9500,26.9100,26.9300,300
1369320228,26.9700,27.0200,26.9500,26.9696,5200
1369320270,26.9700,26.9700,26.9700,26.9700,500
1369320357,26.9800,26.9900,26.9200,26.9900,2100
1369320415,26.9800,27.0000,26.9700,26.9700,2700
